90.87,30,30,30,30,2.80336787104971,2.69354517716565,2.53942625764139,0,"Pietermaritzburg Recommended Route.  Prepare to turn left","Pietermaritzburg Recommended Route.  Prepare to turn left","Pietermaritzburg Recommended Route.  Prepare to turn left","Pietermaritzburg Recommended Route.  Prepare to turn left"
90.94,30,30,30,30,2.80570120438305,2.69587851049898,2.54175959097472,0,"Bear left","Bear left","Bear left","Bear left"
90.99,30,30,30,30,2.80736787104971,2.69754517716565,2.54342625764139,0,"Yield on road. Turn LEFT","Yield on road. Turn LEFT","Yield on road. Turn LEFT","Yield on road. Turn LEFT"
92.27,30,30,30,30,2.85003453771638,2.74021184383232,2.58609292430806,0,"Traffic Light.  Straight on.","Traffic Light.  Straight on.","Traffic Light.  Straight on.","Traffic Light.  Straight on."
93.07,44,52,60,68,2.87670120438305,2.76687851049898,2.61275959097472,0,"0km Stone.  START of REGULARITY.","0km Stone.  START of REGULARITY.","0km Stone.  START of REGULARITY.","0km Stone.  START of REGULARITY."
99.02,42,49,57,64,3.01192847711032,2.88130158742206,2.71192625764139,0,"R103 Lions River  / Curry's Post.  START of OPEN SECTION.  Be careful of bad and bumpy road surface ahead.","R103 Lions River  / Curry's Post.  START of OPEN SECTION.  Be careful of bad and bumpy road surface ahead.","R103 Lions River  / Curry's Post.  START of OPEN SECTION.  Be careful of bad and bumpy road surface ahead.","R103 Lions River  / Curry's Post.  START of OPEN SECTION.  Be careful of bad and bumpy road surface ahead."
108.21,35,35,35,35,3.23073800091984,3.06885260783022,2.87315432781683,0,"Overhead Wires.  Be careful of uneven road surface in places and speed bumps.","Overhead Wires.  Be careful of uneven road surface in places and speed bumps.","Overhead Wires.  Be careful of uneven road surface in places and speed bumps.","Overhead Wires.  Be careful of uneven road surface in places and speed bumps."
109.01,42,49,57,64,3.25359514377699,3.09170975068737,2.89601147067397,0,"Bridge.  Road is bumpy","Bridge.  Road is bumpy","Bridge.  Road is bumpy","Bridge.  Road is bumpy"
112.24,42,49,57,64,3.33049990568175,3.1576281180343,2.95267813734064,0,"Hum Lilly Lake House.  START of REGULARITY.","Hum Lilly Lake House.  START of REGULARITY.","Hum Lilly Lake House.  START of REGULARITY.","Hum Lilly Lake House.  START of REGULARITY."
118.42,38,45,54,62,3.47764276282461,3.2837505670139,3.06109918997222,0,"Bridge","Bridge","Bridge","Bridge"
121.93,34,40,47,54,3.57001118387724,3.3617505670139,3.12609918997222,0,"60 Speed limit.","60 Speed limit.","60 Speed limit.","60 Speed limit."
